state,route,link,busname,bustype,departing_time,duration,reaching_time,price,star_rating,seats_available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,300,2.7,31 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,600,3.0,31 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,07h 15m,07:10,400,2.7,26 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:55,06h 35m,05:30,590,2.3,27 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,500,2.1,25 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:10,06h 30m,04:40,531,3.3,29 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),22:50,06h 35m,05:25,500,2.3,23 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),06:10,06h 30m,12:40,500,1.1,13 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Teja Tours and Travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,580,4.1,26 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Yolo Bus,A/C Sleeper (2+1),22:31,08h 19m,06:50,550,4.5,26 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:05,07h 25m,06:30,400,3.2,23 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,FRESHBUS,Electric A/C Seater (2+2),16:10,08h 05m,00:15,523,5.0,37 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),22:30,07h 15m,05:45,499,3.0,28 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:50,06h 40m,06:30,400,2.7,34 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 15m,06:45,400,2.4,33 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,3000,2.8,40 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,YNR Travels,A/C Sleeper (2+1),23:40,07h 20m,07:00,2850,3.1,32 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:30,06h 45m,05:15,590,2.4,24 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sravani Travels,A/C Seater / Sleeper (2+1),22:25,07h 05m,05:30,390,2.6,42 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,07h 20m,05:00,349,1.7,32 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,AVR Travels,A/C Seater (2+2),23:30,06h 45m,06:15,2500,1.3,24 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Yolo Bus,A/C Seater / Sleeper (2+1),22:20,07h 39m,05:59,500,4.0,28 Seats available
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,VENKATA VYSHNAVI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,3999,2.2,41 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7194,Super Luxury (Non AC Seater 2+2 Push Back),00:05,05h 15m,05:20,392,4.3,4 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7104,Super Luxury (Non AC Seater 2+2 Push Back),04:00,04h 45m,08:45,392,2.0,17 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7186,Super Luxury (Non AC Seater 2+2 Push Back),05:00,04h 30m,09:30,392,4.4,16 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7200,Super Luxury (Non AC Seater 2+2 Push Back),05:45,04h 50m,10:35,392,5.0,23 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9502,RAJDHANI (A.C. Semi Sleeper),06:30,04h 45m,11:15,476,4.0,32 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7231,Super Luxury (Non AC Seater 2+2 Push Back),07:00,05h 00m,12:00,392,4.5,29 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9500,RAJDHANI (A.C. Semi Sleeper),07:30,04h 55m,12:25,476,2.0,35 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7268,Super Luxury (Non AC Seater 2+2 Push Back),08:00,04h 50m,12:50,392,3.7,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8193,LAHARI A/C SLEEPER CUM SEATER,08:30,04h 30m,13:00,476,3.9,43 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7270,Super Luxury (Non AC Seater 2+2 Push Back),09:30,04h 50m,14:20,392,4.0,30 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8027,Lahari Non A/C Sleeper Cum Seater,09:45,05h 00m,14:45,392,3.8,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7330,Super Luxury (Non AC Seater 2+2 Push Back),10:30,04h 45m,15:15,392,1.8,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8134,LAHARI A/C SLEEPER CUM SEATER,10:45,05h 00m,15:45,476,3.5,41 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8012,RAJDHANI (A.C. Semi Sleeper),11:55,04h 50m,16:45,476,3.8,35 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7272,Super Luxury (Non AC Seater 2+2 Push Back),12:30,04h 45m,17:15,392,3.8,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8157,Lahari Non A/C Sleeper Cum Seater,12:40,04h 30m,17:10,392,3.8,43 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7208,Super Luxury (Non AC Seater 2+2 Push Back),13:30,04h 50m,18:20,392,2.2,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9506,RAJDHANI (A.C. Semi Sleeper),14:00,04h 50m,18:50,476,4.2,33 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),14:30,05h 20m,19:50,392,2.6,33 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 8010,RAJDHANI (A.C. Semi Sleeper),14:55,04h 25m,19:20,476,4.1,20 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7244,Super Luxury (Non AC Seater 2+2 Push Back),15:00,04h 50m,19:50,392,4.8,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9510,RAJDHANI (A.C. Semi Sleeper),15:30,04h 45m,20:15,476,1.6,34 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7225,Super Luxury (Non AC Seater 2+2 Push Back),16:00,04h 50m,20:50,392,3.4,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),16:30,04h 45m,21:15,392,2.6,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:30,04h 10m,21:40,476,3.8,33 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 00m,02:00,392,4.4,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04h 50m,03:20,392,4.6,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),22:50,04h 45m,03:35,392,4.2,31 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7285,Super Luxury (Non AC Seater 2+2 Push Back),23:10,04h 45m,03:55,392,4.2,30 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9512,RAJDHANI (A.C. Semi Sleeper),23:15,05h 00m,04:15,502,3.8,33 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04h 50m,04:20,392,3.1,27 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TGSRTC - 9508,RAJDHANI (A.C. Semi Sleeper),23:45,04h 50m,04:35,476,4.3,35 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,04h 40m,21:40,400,3.5,33 Seats available
Telangana,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),16:30,05h 25m,21:55,590,2.7,36 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8865,Super Luxury (Non AC Seater 2+2 Push Back),01:30,06h 20m,07:50,451,4.8,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8905,Deluxe (Non AC Seater 2+2),03:00,06h 20m,09:20,396,4.2,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8705,Super Luxury (Non AC Seater 2+2 Push Back),03:45,06h 30m,10:15,451,4.6,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 6915,Deluxe (Non AC Seater 2+2),04:00,06h 20m,10:20,396,3.8,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1318,LAHARI A/C SLEEPER CUM SEATER,04:40,07h 20m,12:00,548,3.9,38 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8703,Super Luxury (Non AC Seater 2+2 Push Back),05:00,06h 30m,11:30,451,4.1,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 6911,Deluxe (Non AC Seater 2+2),05:20,06h 20m,11:40,396,3.8,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1951,LAHARI A/C SLEEPER CUM SEATER,05:35,07h 10m,12:45,548,3.9,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8725,Super Luxury (Non AC Seater 2+2 Push Back),06:15,07h 40m,13:55,451,3.4,29 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34334,LAHARI A/C SLEEPER CUM SEATER,06:30,06h 10m,12:40,548,3.8,43 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 6923,Super Luxury (Non AC Seater 2+2 Push Back),07:00,06h 00m,13:00,451,3.8,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8735,Super Luxury (Non AC Seater 2+2 Push Back),08:30,06h 30m,15:00,451,4.3,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 6909,Deluxe (Non AC Seater 2+2),08:40,06h 20m,15:00,396,3.8,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8950,RAJDHANI (A.C. Semi Sleeper),09:00,07h 15m,16:15,548,1.6,35 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 06632,Super Luxury (Non AC Seater 2+2 Push Back),09:15,06h 00m,15:15,451,3.8,33 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34346,Super Luxury (Non AC Seater 2+2 Push Back),10:20,06h 00m,16:20,451,3.8,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1322,LAHARI A/C SLEEPER CUM SEATER,10:25,07h 35m,18:00,548,3.7,41 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8755,Super Luxury (Non AC Seater 2+2 Push Back),10:30,06h 30m,17:00,451,4.0,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8798,RAJDHANI (A.C. Semi Sleeper),11:00,06h 15m,17:15,548,3.8,1 Seat available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8743,Super Luxury (Non AC Seater 2+2 Push Back),12:15,06h 30m,18:45,451,3.8,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8873,Super Luxury (Non AC Seater 2+2 Push Back),13:20,06h 05m,19:25,451,2.2,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8951,Super Luxury (Non AC Seater 2+2 Push Back),14:00,06h 00m,20:00,451,3.4,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 64188,Super Luxury (Non AC Seater 2+2 Push Back),15:00,06h 25m,21:25,451,4.8,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,07h 15m,22:15,548,2.9,33 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),15:40,05h 50m,21:30,548,2.3,37 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1320,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:55,06h 45m,22:40,548,3.6,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),16:00,06h 30m,22:30,451,3.8,33 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8760,Super Luxury (Non AC Seater 2+2 Push Back),17:00,06h 30m,23:30,451,4.5,29 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8869,Super Luxury (Non AC Seater 2+2 Push Back),17:40,06h 00m,23:40,451,3.8,1 Seat available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,06h 30m,00:50,451,4.1,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,08h 10m,03:40,451,3.9,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,06h 00m,01:40,548,3.1,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8719,Super Luxury (Non AC Seater 2+2 Push Back),20:00,08h 00m,04:00,451,4.9,25 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 6906,Deluxe (Non AC Seater 2+2),20:20,06h 20m,02:40,396,3.8,28 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,06h 30m,03:10,451,4.9,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8902,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06h 45m,03:30,451,3.5,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,06h 30m,03:45,451,3.7,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8875,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 15m,03:45,451,4.1,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 9984,Lahari Non A/C Sleeper Cum Seater,21:30,06h 45m,04:15,451,4.1,45 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8983,RAJDHANI (A.C. Semi Sleeper),21:30,07h 30m,05:00,548,3.9,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,06h 10m,04:10,548,3.4,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 9970,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06h 00m,04:15,451,4.0,28 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8872,Super Luxury (Non AC Seater 2+2 Push Back),22:40,06h 10m,04:50,451,4.4,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06h 00m,05:00,451,3.7,29 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,06h 30m,05:50,451,3.7,27 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8877,Super Luxury (Non AC Seater 2+2 Push Back),23:55,06h 20m,06:15,451,4.8,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,780,4.6,19 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,580,4.6,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,06h 45m,05:00,750,4.5,24 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,07h 30m,04:50,780,4.9,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 55m,05:30,500,4.1,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 35m,05:55,500,4.2,28 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,NON A/C Seater (2+2),22:15,06h 45m,05:00,450,3.9,34 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Morning Star Travels,A/C Sleeper (2+1),22:50,05h 40m,04:30,590,3.2,22 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 15m,05:45,500,3.3,38 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,VSR Tours and Travels,A/C Sleeper (2+1),23:00,05h 30m,04:30,649,3.6,28 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Morning Star Travels,A/C Sleeper (2+1),22:30,05h 50m,04:20,590,2.9,25 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:45,06h 45m,05:30,800,2.5,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,430,2.4,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),03:20,05h 40m,09:00,500,3.4,20 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),18:00,05h 45m,23:45,450,1.8,48 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,06h 45m,05:00,560,4.2,31 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,06h 55m,05:30,780,4.4,30 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),16:00,07h 00m,23:00,700,1.6,45 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,06h 45m,05:00,3800,4.2,32 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),21:00,06h 45m,03:45,900,1.8,45 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,430,2.4,26 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:20,06h 50m,05:10,3000,2.4,23 Seats available
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Prajapati Travels,NON A/C Sleeper (2+1),03:30,06h 25m,09:55,3000,2.4,34 Seats available
